1,0,7.77858e-20,2.99944e-25,3.45225e-23
2,0,1.11586e-20,8.15085e-25,2.64253e-23
3,5.8156e-253,3.38253e-21,1.29884e-24,1.96458e-23
4,7.7572e-128,1.41946e-21,1.71405e-24,1.47848e-23
5,1.4899e-73,7.1567e-22,2.06184e-24,1.14519e-23
6,1.9835e-46,4.06485e-22,2.35096e-24,9.14389e-24
7,2.173e-31,2.50811e-22,2.59071e-24,7.51862e-24
8,3.238e-22,1.6449e-22,2.78933e-24,6.34467e-24
9,1.6223e-16,1.13054e-22,2.95371e-24,5.44673e-24
10,5.6155e-13,8.06475e-23,3.0895e-24,4.76311e-24
11,1.3339e-10,5.92998e-23,3.20133e-24,4.22675e-24
12,6.9583e-09,4.4716e-23,3.29299e-24,3.79238e-24
13,1.3861e-07,3.44464e-23,3.36759e-24,3.41365e-24
14,1.4733e-06,2.7027e-23,3.4277e-24,3.10057e-24
15,9.1449e-06,2.15477e-23,3.47545e-24,2.82465e-24
16,3.7801e-05,1.74232e-23,3.51765e-24,2.58921e-24
17,0.00011621,1.42664e-23,3.55609e-24,2.37676e-24
18,0.00028597,1.18143e-23,3.59103e-24,2.19181e-24
19,0.00058702,9.8845e-24,3.62272e-24,2.02437e-24
20,0.0010601,8.35042e-24,3.65138e-24,1.87863e-24
21,0.0017285,7.11273e-24,3.67723e-24,1.74413e-24
22,0.0025741,6.10521e-24,3.70047e-24,1.62539e-24
23,0.0036009,5.27709e-24,3.72129e-24,1.51736e-24
24,0.004777,4.59039e-24,3.73987e-24,1.41882e-24
25,0.006042,4.01637e-24,3.75635e-24,1.33063e-24
26,0.0073444,3.53298e-24,3.77091e-24,1.24756e-24
27,0.0086514,3.12313e-24,3.78367e-24,1.17292e-24
28,0.010005,2.77345e-24,3.79476e-24,1.10499e-24
29,0.011283,2.47335e-24,3.80432e-24,1.04093e-24
30,0.01242,2.21443e-24,3.81244e-24,9.82815e-25
31,0.013536,1.98989e-24,3.81924e-24,9.29912e-25
32,0.014537,1.79426e-24,3.82481e-24,8.81599e-25
33,0.0154,1.62306e-24,3.82924e-24,8.37023e-25
34,0.016239,1.47263e-24,3.83262e-24,7.94596e-25
35,0.016932,1.33993e-24,3.83503e-24,7.55582e-25
36,0.017397,1.22245e-24,3.83653e-24,7.19617e-25
37,0.017919,1.11807e-24,3.83719e-24,6.86383e-25
38,0.018443,1.02505e-24,3.83708e-24,6.55605e-25
39,0.018659,9.41885e-25,3.83626e-24,6.27041e-25
40,0.018794,8.67318e-25,3.83477e-24,5.99763e-25
41,0.018945,8.00276e-25,3.83267e-24,5.73957e-25
42,0.018944,7.3984e-25,3.83001e-24,5.49899e-25
43,0.018972,6.85225e-25,3.82682e-24,5.27433e-25
44,0.018992,6.35752e-25,3.82315e-24,5.06418e-25
45,0.018953,5.90835e-25,3.81904e-24,4.86729e-25
46,0.018794,5.49967e-25,3.81451e-24,4.68254e-25
47,0.018562,5.12706e-25,3.80961e-24,4.50879e-25
48,0.018446,4.78666e-25,3.80436e-24,4.33915e-25
49,0.018302,4.47511e-25,3.79879e-24,4.17946e-25
50,0.018022,4.18944e-25,3.79293e-24,4.02895e-25
51,0.017699,3.92705e-25,3.78679e-24,3.88691e-25
52,0.017462,3.68563e-25,3.78041e-24,3.75272e-25
53,0.01723,3.46316e-25,3.7738e-24,3.62579e-25
54,0.016902,3.25784e-25,3.76699e-24,3.5056e-25
55,0.016584,3.06805e-25,3.75998e-24,3.39167e-25
56,0.016379,2.89238e-25,3.75281e-24,3.28357e-25
57,0.016126,2.72955e-25,3.74547e-24,3.17797e-25
58,0.022881,2.57843e-25,3.738e-24,3.07694e-25
59,0.03571,2.43798e-25,3.73039e-24,2.98087e-25
60,0.028227,2.30731e-25,3.72268e-24,2.88945e-25
