0.001,631.745
0.0015,3330.81
0.002,1570.33
0.003,511.731
0.004,224.813
0.005,117.561
0.006,68.8707
0.008,29.4275
0.01,15.1721
0.02,2.0182
0.03,0.714127
0.04,0.397078
0.05,0.281207
0.06,0.227407
0.08,0.179483
0.1,0.157802
0.15,0.132379
0.2,0.118939
0.3,0.102584
0.4,0.0919472
0.5,0.08406
0.6,0.0778213
0.8,0.0683685
1,0.0614001
1.25,0.0547953
1.5,0.0496981
2,0.0422524
3,0.0330763
4,0.027514
5,0.0237246
6,0.0209519
8,0.0171287
10,0.01459
15,0.0108113
20,0.00869015
