0.001,7981.81
0.0015,3002.73
0.002,1420.93
0.003,477.692
0.004,217.737
0.005,117.952
0.006,71.247
0.008,275.214
0.01,153.087
0.02,22.3304
0.03,7.03937
0.04,3.12973
0.05,1.69869
0.06,1.05433
0.08,0.53007
0.1,0.336083
0.15,0.182727
0.2,0.138109
0.3,0.105798
0.4,0.0914063
0.5,0.0823064
0.6,0.0755896
0.8,0.0659056
1,0.0589849
1.25,0.0525209
1.5,0.0475734
2,0.0403886
3,0.0315785
4,0.0262533
5,0.02263
6,0.019981
8,0.0163304
10,0.0139075
15,0.0103031
20,0.00828047
