0.001,7492.9
0.0015,2752.46
0.002,1285.18
0.003,426.383
0.004,194.18
0.005,106.111
0.006,527.001
0.008,254.791
0.01,140.389
0.02,20.1771
0.03,6.343
0.04,2.82353
0.05,1.5387
0.06,0.96047
0.08,0.490167
0.1,0.316033
0.15,0.177566
0.2,0.136644
0.3,0.106196
0.4,0.0921875
0.5,0.0831845
0.6,0.0764738
0.8,0.0667422
1,0.0597594
1.25,0.0532258
1.5,0.04822
2,0.0409448
3,0.0320181
4,0.0266206
5,0.0229476
6,0.0202618
8,0.0165605
10,0.0141038
15,0.0104487
20,0.00839765
