0.001,599.185
0.0015,179.022
0.002,73.4526
0.003,20.18
0.004,8.01752
0.005,3.99283
0.006,2.30996
0.008,1.04013
0.01,0.608354
0.02,0.218853
0.03,0.177124
0.04,0.163806
0.05,0.156018
0.06,0.150045
0.08,0.140451
0.1,0.132719
0.15,0.118355
0.2,0.108235
0.3,0.0943729
0.4,0.0848687
0.5,0.077699
0.6,0.0719867
0.8,0.0632872
1,0.0568553
1.25,0.0507503
1.5,0.0460354
2,0.0391442
3,0.0306475
4,0.0254957
5,0.0219853
6,0.0194166
8,0.0158744
10,0.013522
15,0.0100204
20,0.0080547
