0.001,228.541
0.0015,65.0552
0.002,26.0277
0.003,7.00991
0.004,2.82075
0.005,1.46104
0.006,0.895195
0.008,0.466572
0.01,0.318582
0.02,0.178522
0.03,0.161384
0.04,0.154432
0.05,0.149162
0.06,0.14443
0.08,0.13602
0.1,0.128852
0.15,0.115135
0.2,0.105349
0.3,0.0918818
0.4,0.0826334
0.5,0.0756535
0.6,0.0700917
0.8,0.0616209
1,0.055358
1.25,0.0494137
1.5,0.0448229
2,0.0381132
3,0.0298404
4,0.0248243
5,0.0214064
6,0.0189054
8,0.0154564
10,0.013166
15,0.00975671
20,0.00784273
