1,0,1.21737e-19,3.50562e-25,4.48785e-23
2,0,1.83418e-20,9.34378e-25,3.68873e-23
3,5.8156e-253,5.77206e-21,1.47705e-24,2.84177e-23
4,7.7572e-128,2.47041e-21,1.94105e-24,2.18315e-23
5,1.4899e-73,1.25649e-21,2.32927e-24,1.70466e-23
6,1.9835e-46,7.18434e-22,2.6521e-24,1.36366e-23
7,2.173e-31,4.45738e-22,2.92016e-24,1.11739e-23
8,3.238e-22,2.93731e-22,3.14271e-24,9.33766e-24
9,1.6223e-16,2.02751e-22,3.32739e-24,7.98626e-24
10,5.6155e-13,1.45203e-22,3.48049e-24,6.89383e-24
11,1.3339e-10,1.07158e-22,3.6071e-24,6.04858e-24
12,6.9583e-09,8.10814e-23,3.71141e-24,5.3776e-24
13,1.3861e-07,6.26615e-23,3.79683e-24,4.83355e-24
14,1.4733e-06,4.93141e-23,3.86619e-24,4.38452e-24
15,9.1449e-06,3.94286e-23,3.92185e-24,3.98251e-24
16,3.7801e-05,3.19667e-23,3.97134e-24,3.64029e-24
17,0.00011621,2.624e-23,4.01649e-24,3.34502e-24
18,0.00028597,2.17799e-23,4.05761e-24,3.07863e-24
19,0.00058702,1.82605e-23,4.09497e-24,2.84831e-24
20,0.0010601,1.5454e-23,4.12884e-24,2.64286e-24
21,0.0017285,1.31858e-23,4.15946e-24,2.45639e-24
22,0.0025741,1.13356e-23,4.18707e-24,2.29214e-24
23,0.0036009,9.81196e-24,4.21188e-24,2.14102e-24
24,0.004777,8.54629e-24,4.23409e-24,2.00342e-24
25,0.006042,7.48655e-24,4.25388e-24,1.88055e-24
26,0.0073444,6.59276e-24,4.27144e-24,1.76478e-24
27,0.0086514,5.83388e-24,4.28691e-24,1.65972e-24
28,0.010005,5.18555e-24,4.30046e-24,1.5649e-24
29,0.011283,4.62848e-24,4.31222e-24,1.47501e-24
30,0.01242,4.14726e-24,4.32231e-24,1.39279e-24
31,0.013536,3.72951e-24,4.33087e-24,1.31794e-24
32,0.014537,3.36518e-24,4.338e-24,1.24958e-24
33,0.0154,3.04605e-24,4.3438e-24,1.18696e-24
34,0.016239,2.76537e-24,4.34838e-24,1.12943e-24
35,0.016932,2.51757e-24,4.35182e-24,1.07451e-24
36,0.017397,2.29802e-24,4.35421e-24,1.02347e-24
37,0.017919,2.10282e-24,4.35562e-24,9.76305e-25
38,0.018443,1.92873e-24,4.35613e-24,9.32623e-25
39,0.018659,1.77299e-24,4.3558e-24,8.9208e-25
40,0.018794,1.63326e-24,4.3547e-24,8.54187e-25
41,0.018945,1.50756e-24,4.35288e-24,8.1738e-25
42,0.018944,1.39418e-24,4.3504e-24,7.83069e-25
43,0.018972,1.29167e-24,4.3473e-24,7.51028e-25
44,0.018992,1.19877e-24,4.34364e-24,7.21058e-25
