1,0,2.58426e-19,8.23206e-25,2.20685e-22
2,0,4.39581e-20,1.98542e-24,1.66031e-22
3,5.8156e-253,1.43783e-20,3.02435e-24,1.1932e-22
4,7.7572e-128,6.05654e-20,3.90859e-24,1.08606e-22
5,1.4899e-73,3.38428e-20,4.65542e-24,1.05484e-22
6,1.9835e-46,2.0718e-20,5.28716e-24,9.32819e-23
7,2.173e-31,1.35747e-20,5.82354e-24,8.20167e-23
8,3.238e-22,9.36784e-21,6.28078e-24,7.26533e-23
9,1.6223e-16,6.73305e-21,6.67195e-24,6.48082e-23
10,5.6155e-13,4.99993e-21,7.00756e-24,5.81718e-23
11,1.3339e-10,3.81352e-21,7.29614e-24,5.24215e-23
12,6.9583e-09,2.97409e-21,7.54462e-24,4.74567e-23
13,1.3861e-07,2.36343e-21,7.75872e-24,4.30379e-23
14,1.4733e-06,1.90855e-21,7.94316e-24,3.91815e-23
15,9.1449e-06,1.56274e-21,8.10189e-24,3.57368e-23
16,3.7801e-05,1.29514e-21,8.24891e-24,3.26993e-23
17,0.00011621,1.0848e-21,8.38481e-24,2.99806e-23
18,0.00028597,9.17186e-22,8.51031e-24,2.76007e-23
19,0.00058702,7.81962e-22,8.62608e-24,2.54253e-23
20,0.0010601,6.71669e-22,8.73277e-24,2.3536e-23
21,0.0017285,5.80898e-22,8.83099e-24,2.18506e-23
22,0.0025741,5.05606e-22,8.92128e-24,2.03149e-23
23,0.0036009,4.42646e-22,9.00419e-24,1.89579e-23
24,0.004777,3.89606e-22,9.0802e-24,1.77518e-23
25,0.006042,3.44617e-22,9.14978e-24,1.66266e-23
26,0.0073444,3.06215e-22,9.21335e-24,1.56102e-23
27,0.0086514,2.73244e-22,9.27133e-24,1.4696e-23
28,0.010005,2.44782e-22,9.32408e-24,1.38703e-23
29,0.011283,2.20089e-22,9.37196e-24,1.31215e-23
30,0.01242,1.98564e-22,9.41529e-24,1.24401e-23
31,0.013536,1.79719e-22,9.45439e-24,1.17993e-23
32,0.014537,1.63152e-22,9.48953e-24,1.12013e-23
33,0.0154,1.48531e-22,9.52099e-24,1.06531e-23
34,0.016239,1.3558e-22,9.549e-24,1.01491e-23
35,0.016932,1.24069e-22,9.5738e-24,9.68446e-24
36,0.017397,1.13806e-22,9.59561e-24,9.25506e-24
37,0.017919,1.04626e-22,9.61463e-24,8.85731e-24
38,0.018443,9.63912e-23,9.63104e-24,8.48806e-24
39,0.018659,8.89845e-23,9.64502e-24,8.14454e-24
40,0.018794,8.23049e-23,9.65673e-24,7.81275e-24
41,0.018945,7.62661e-23,9.66633e-24,7.49605e-24
42,0.018944,7.07937e-23,9.67395e-24,7.2003e-24
43,0.018972,6.58233e-23,9.67973e-24,6.92363e-24
44,0.018992,6.12993e-23,9.6838e-24,6.66439e-24
45,0.018953,5.71729e-23,9.68626e-24,6.4211e-24
46,0.018794,5.3402e-23,9.68722e-24,6.19244e-24
47,0.018562,4.99494e-23,9.68679e-24,5.97721e-24
48,0.018446,4.67825e-23,9.68507e-24,5.77436e-24
49,0.018302,4.38726e-23,9.68213e-24,5.57454e-24
50,0.018022,4.11945e-23,9.67806e-24,5.38574e-24
51,0.017699,3.87257e-23,9.67294e-24,5.20731e-24
52,0.017462,3.64465e-23,9.66683e-24,5.0385e-24
53,0.01723,3.43391e-23,9.65982e-24,4.87859e-24
54,0.016902,3.23878e-23,9.65195e-24,4.72697e-24
55,0.016584,3.05786e-23,9.64329e-24,4.58304e-24
56,0.016379,2.8899e-23,9.63389e-24,4.44251e-24
57,0.016126,2.73376e-23,9.62381e-24,4.30664e-24
58,0.022881,2.58844e-23,9.61308e-24,4.17742e-24
59,0.03571,2.45303e-23,9.60177e-24,4.05441e-24
60,0.028227,2.3267e-23,9.58991e-24,3.93722e-24
61,0.015276,2.20872e-23,9.57753e-24,3.82546e-24
62,0.01496,2.09841e-23,9.56468e-24,3.71881e-24
63,0.013997,1.99518e-23,9.5514e-24,3.61695e-24
64,0.013654,1.89846e-23,9.5377e-24,3.51959e-24
65,0.013255,1.80776e-23,9.52364e-24,3.42635e-24
66,0.01295,1.72263e-23,9.50922e-24,3.33356e-24
67,0.017563,1.64264e-23,9.49448e-24,3.24474e-24
68,0.01726,1.56743e-23,9.47946e-24,3.15967e-24
69,0.013103,1.49664e-23,9.46415e-24,3.07813e-24
70,0.011692,1.42996e-23,9.4486e-24,2.99993e-24
71,0.0093381,1.3671e-23,9.43283e-24,2.92488e-24
72,0.0091129,1.30779e-23,9.41684e-24,2.85281e-24
73,0.0088675,1.25179e-23,9.40066e-24,2.78357e-24
74,0.0086911,1.19888e-23,9.38431e-24,2.717e-24
75,0.0084939,1.14884e-23,9.36781e-24,2.65297e-24
76,0.0083088,1.1015e-23,9.35116e-24,2.59073e-24
77,0.008049,1.05666e-23,9.33438e-24,2.52898e-24
78,0.0078238,1.01418e-23,9.31749e-24,2.46953e-24
79,0.0076997,9.73895e-24,9.3005e-24,2.41225e-24
80,0.007527,9.35674e-24,9.28342e-24,2.35706e-24
81,0.0072764,8.99387e-24,9.26626e-24,2.30383e-24
82,0.0070142,8.64915e-24,9.24903e-24,2.25249e-24
83,0.0067996,8.32148e-24,9.23174e-24,2.20293e-24
84,0.0066138,8.00983e-24,9.2144e-24,2.15509e-24
85,0.0064365,7.71325e-24,9.19702e-24,2.10887e-24
86,0.0062767,7.43085e-24,9.17961e-24,2.0642e-24
87,0.0060448,7.16182e-24,9.16217e-24,2.02102e-24
88,0.0059185,6.90538e-24,9.14472e-24,1.97926e-24
89,0.0057555,6.66081e-24,9.12725e-24,1.93886e-24
90,0.005514,6.42746e-24,9.10977e-24,1.89975e-24
91,0.0053192,6.20468e-24,9.0923e-24,1.86188e-24
92,0.0050046,5.99191e-24,9.07483e-24,1.8252e-24
93,0.004812,5.78859e-24,9.05737e-24,1.78967e-24
94,0.0047464,5.59422e-24,9.03993e-24,1.75522e-24
95,0.0045549,5.40831e-24,9.02251e-24,1.72181e-24
