0.001,8681.79
0.0015,3368.7
0.002,1610.03
0.003,545.642
0.004,250.085
0.005,136.368
0.006,83.1322
0.008,306.517
0.01,172.123
0.02,25.48
0.03,8.05914
0.04,3.58091
0.05,1.93808
0.06,1.19708
0.08,0.593841
0.1,0.370832
0.15,0.195256
0.2,0.14493
0.3,0.109424
0.4,0.0940723
0.5,0.0845369
0.6,0.077552
0.8,0.0675462
1,0.060424
1.25,0.0537857
1.5,0.0487104
2,0.0413459
3,0.0323216
4,0.0268692
5,0.0231599
6,0.0204482
8,0.0167117
10,0.014232
15,0.0105431
20,0.00847327
