0.001,2785.78
0.0015,972.148
0.002,451.259
0.003,1490.76
0.004,711.624
0.005,390.672
0.006,236.681
0.008,105.852
0.01,56.2519
0.02,7.69348
0.03,2.42622
0.04,1.12149
0.05,0.651554
0.06,0.441056
0.08,0.269113
0.1,0.203715
0.15,0.146543
0.2,0.125383
0.3,0.104925
0.4,0.0932018
0.5,0.0848993
0.6,0.0784343
0.8,0.0687736
1,0.0617103
1.25,0.0550403
1.5,0.0499038
2,0.0424117
3,0.0331902
4,0.0276046
5,0.0238005
6,0.0210177
8,0.0171811
10,0.0146338
15,0.010843
20,0.00871524
